name,naming_series,customer,posting_date,due_date,company
SI-DEMO-000511,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-03-26,2025-05-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000512,ACC-SINV-.YYYY.-,National Medical Center 54,2025-03-27,2025-05-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000513,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-03-27,2025-04-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000514,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2025-03-28,2025-04-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000515,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-03-28,2025-04-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000516,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-03-30,2025-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000517,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2025-03-30,2025-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000518,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-03-31,2025-04-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000519,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-04-01,2025-05-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000520,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-04-02,2025-05-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000521,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-04-02,2025-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000522,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-04-03,2025-04-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000523,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-04-03,2025-06-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000524,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-04-03,2025-04-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000525,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-04-04,2025-04-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000526,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-04-05,2025-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000527,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-04-05,2025-05-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000528,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-04-05,2025-04-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000529,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-04-05,2025-05-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000530,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-04-06,2025-06-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000531,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-04-06,2025-06-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000532,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2025-04-07,2025-05-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000533,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-04-08,2025-05-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000534,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-04-09,2025-06-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000535,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-04-09,2025-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000536,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-04-10,2025-05-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000537,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-04-10,2025-05-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000538,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-04-11,2025-04-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000539,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-04-11,2025-05-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000540,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-04-11,2025-04-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000541,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-04-12,2025-05-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000542,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2025-04-12,2025-06-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000543,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-04-13,2025-05-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000544,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-04-13,2025-04-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000545,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-04-13,2025-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000546,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-04-14,2025-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000547,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-04-15,2025-06-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000548,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-04-15,2025-05-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000549,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-04-16,2025-05-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000550,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-04-16,2025-06-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000551,ACC-SINV-.YYYY.-,LifeLine Tertiary Hospital 09,2025-04-17,2025-06-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000552,ACC-SINV-.YYYY.-,National District Hospital 17,2025-04-18,2025-05-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000553,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-04-18,2025-06-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000554,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-04-18,2025-05-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000555,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-04-18,2025-05-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000556,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-04-20,2025-05-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000557,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-04-21,2025-05-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000558,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-04-22,2025-05-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000559,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-04-23,2025-06-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000560,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-04-23,2025-05-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000561,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-04-25,2025-05-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000562,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-04-25,2025-05-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000563,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-04-25,2025-05-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000564,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-04-26,2025-05-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000565,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-04-27,2025-05-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000566,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-04-27,2025-05-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000567,ACC-SINV-.YYYY.-,Children Medical Center 46,2025-04-27,2025-06-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000568,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2025-04-28,2025-06-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000569,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-04-29,2025-06-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000570,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-04-29,2025-06-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000571,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-04-30,2025-06-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000572,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-04-30,2025-06-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000573,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-05-01,2025-05-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000574,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-05-01,2025-06-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000575,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-05-02,2025-06-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000576,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-05-02,2025-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000577,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-05-03,2025-05-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000578,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 40,2025-05-04,2025-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000579,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-05-05,2025-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000580,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2025-05-06,2025-06-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000581,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-05-06,2025-07-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000582,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-05-07,2025-05-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000583,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-05-08,2025-07-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000584,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-05-08,2025-05-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000585,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-05-08,2025-07-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000586,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-05-09,2025-07-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000587,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-05-09,2025-06-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000588,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-05-09,2025-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000589,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2025-05-10,2025-06-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000590,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-05-10,2025-06-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000591,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-05-11,2025-07-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000592,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-05-11,2025-07-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000593,ACC-SINV-.YYYY.-,National District Hospital 17,2025-05-12,2025-06-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000594,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-05-13,2025-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000595,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-05-13,2025-06-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000596,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-05-15,2025-06-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000597,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2025-05-16,2025-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000598,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-05-16,2025-05-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000599,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-05-16,2025-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000600,ACC-SINV-.YYYY.-,Doctors Private Hospital 25,2025-05-18,2025-06-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000601,ACC-SINV-.YYYY.-,National Medical Center 48,2025-05-19,2025-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000602,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-05-19,2025-06-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000603,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-05-19,2025-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000604,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-05-20,2025-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000605,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-05-21,2025-06-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000606,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-05-22,2025-06-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000607,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-05-23,2025-07-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000608,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-05-24,2025-06-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000609,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-05-25,2025-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000610,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-05-26,2025-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000611,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-05-26,2025-07-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000612,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-05-27,2025-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000613,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-05-27,2025-06-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000614,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-05-28,2025-07-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000615,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-05-30,2025-06-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000616,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-05-31,2025-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000617,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-05-31,2025-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000618,ACC-SINV-.YYYY.-,National District Hospital 17,2025-06-01,2025-07-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000619,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-06-01,2025-07-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000620,ACC-SINV-.YYYY.-,National Medical Center 48,2025-06-03,2025-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000621,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-06-04,2025-07-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000622,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-06-05,2025-07-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000623,ACC-SINV-.YYYY.-,National Medical Center 48,2025-06-06,2025-08-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000624,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-06-07,2025-07-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000625,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-06-09,2025-07-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000626,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-06-09,2025-08-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000627,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-06-10,2025-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000628,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-06-10,2025-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000629,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-06-11,2025-08-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000630,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-06-13,2025-07-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000631,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-06-13,2025-07-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000632,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-06-13,2025-07-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000633,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-06-15,2025-06-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000634,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-06-15,2025-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000635,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-06-15,2025-06-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000636,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2025-06-16,2025-07-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000637,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-06-16,2025-07-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000638,ACC-SINV-.YYYY.-,National District Hospital 17,2025-06-17,2025-08-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000639,ACC-SINV-.YYYY.-,National Medical Center 48,2025-06-18,2025-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000640,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-06-19,2025-07-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000641,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-06-19,2025-07-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000642,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-06-20,2025-08-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000643,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-06-20,2025-08-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000644,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-06-20,2025-07-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000645,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-06-20,2025-07-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000646,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-06-21,2025-07-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000647,ACC-SINV-.YYYY.-,LifeLine Tertiary Hospital 09,2025-06-22,2025-08-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000648,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-06-23,2025-07-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000649,ACC-SINV-.YYYY.-,National Medical Center 48,2025-06-24,2025-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000650,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-06-24,2025-08-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000651,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2025-06-24,2025-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000652,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2025-06-24,2025-08-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000653,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-06-25,2025-07-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000654,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2025-06-26,2025-08-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000655,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-06-27,2025-07-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000656,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2025-06-27,2025-08-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000657,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-06-27,2025-07-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000658,ACC-SINV-.YYYY.-,National Medical Center 54,2025-06-28,2025-08-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000659,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-06-28,2025-08-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000660,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-06-28,2025-07-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000661,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-06-30,2025-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000662,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-07-02,2025-08-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000663,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-07-02,2025-08-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000664,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-07-03,2025-08-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000665,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-07-04,2025-08-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000666,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-07-04,2025-08-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000667,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-07-05,2025-08-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000668,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-07-08,2025-09-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000669,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-07-09,2025-08-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000670,ACC-SINV-.YYYY.-,Doctors Private Hospital 25,2025-07-10,2025-08-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000671,ACC-SINV-.YYYY.-,Allied Medical Center 35,2025-07-10,2025-07-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000672,ACC-SINV-.YYYY.-,Central Park Tertiary Hospital 05,2025-07-11,2025-08-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000673,ACC-SINV-.YYYY.-,National Medical Center 48,2025-07-13,2025-08-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000674,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-07-14,2025-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000675,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-07-14,2025-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000676,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-07-14,2025-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000677,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-07-14,2025-09-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000678,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-07-15,2025-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000679,ACC-SINV-.YYYY.-,Children Medical Center 46,2025-07-15,2025-08-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000680,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-07-15,2025-08-14,EnXi Biomedical & Waste Management (Pvt) Ltd
