parent,parenttype,parentfield,customer,address,visited,distance,estimated_arrival
DT-DEMO-002070,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,21.7,2025-09-18T06:00:00
DT-DEMO-002070,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,3.7,2025-09-18T06:30:00
DT-DEMO-002070,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,2.9,2025-09-18T07:00:00
DT-DEMO-002070,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,22.4,2025-09-18T07:30:00
DT-DEMO-002070,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,4.1,2025-09-18T08:00:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,10.9,2025-09-18T08:30:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,16.6,2025-09-18T09:00:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,5.9,2025-09-18T09:30:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Rehman Diagnostics 118,ADDR-0198,1,21.9,2025-09-18T10:00:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,8.2,2025-09-18T10:30:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,17.3,2025-09-18T11:00:00
DT-DEMO-002071,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 06,ADDR-0011,1,20.7,2025-09-18T11:30:00
DT-DEMO-002072,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,21.9,2025-09-18T05:30:00
DT-DEMO-002072,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,20.1,2025-09-18T06:00:00
DT-DEMO-002072,Delivery Trip,delivery_stops,Primary & Secondary Healthcare Dept,ADDR-0204,0,21.1,2025-09-18T06:30:00
DT-DEMO-002072,Delivery Trip,delivery_stops,Lahore Diagnostics 106,ADDR-0186,0,9.2,2025-09-18T07:00:00
DT-DEMO-002072,Delivery Trip,delivery_stops,Punjab General Hospital 59,ADDR-0117,0,19.7,2025-09-18T07:30:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,17.4,2025-09-18T06:30:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Medix Clinic,ADDR-0172,1,5.3,2025-09-18T07:00:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,6.3,2025-09-18T07:30:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,8.4,2025-09-18T08:00:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,20.9,2025-09-18T08:30:00
DT-DEMO-002073,Delivery Trip,delivery_stops,Noor District Hospital 68,ADDR-0135,1,7.3,2025-09-18T09:00:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,0,9.4,2025-09-18T08:30:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,11.2,2025-09-18T09:00:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Medicare Clinic,ADDR-0170,1,4.2,2025-09-18T09:30:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,8.5,2025-09-18T10:00:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,15.0,2025-09-18T10:30:00
DT-DEMO-002074,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,20.8,2025-09-18T11:00:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,7.0,2025-09-18T11:30:00
DT-DEMO-002074,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,3.8,2025-09-18T12:00:00
DT-DEMO-002075,Delivery Trip,delivery_stops,LifeLine Teaching Hospital 74,ADDR-0147,1,22.6,2025-09-18T05:30:00
DT-DEMO-002075,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,1,16.1,2025-09-18T06:00:00
DT-DEMO-002075,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,5.0,2025-09-18T06:30:00
DT-DEMO-002075,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 46,ADDR-0091,1,24.5,2025-09-18T07:00:00
DT-DEMO-002075,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,11.5,2025-09-18T07:30:00
DT-DEMO-002076,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,1,19.9,2025-09-19T06:30:00
DT-DEMO-002076,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,18.7,2025-09-19T07:00:00
DT-DEMO-002076,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,1,18.9,2025-09-19T07:30:00
DT-DEMO-002076,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,6.6,2025-09-19T08:00:00
DT-DEMO-002077,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,12.7,2025-09-19T07:30:00
DT-DEMO-002077,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,4.7,2025-09-19T08:00:00
DT-DEMO-002077,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,20.6,2025-09-19T08:30:00
DT-DEMO-002078,Delivery Trip,delivery_stops,Dr. Essa Lab,ADDR-0176,1,3.8,2025-09-19T06:30:00
DT-DEMO-002078,Delivery Trip,delivery_stops,Sir Ganga Ram District Hospital 08,ADDR-0015,1,8.9,2025-09-19T07:00:00
DT-DEMO-002078,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,2.2,2025-09-19T07:30:00
DT-DEMO-002079,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,12.9,2025-09-19T10:30:00
DT-DEMO-002079,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,4.6,2025-09-19T11:00:00
DT-DEMO-002079,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 46,ADDR-0091,1,16.5,2025-09-19T11:30:00
DT-DEMO-002079,Delivery Trip,delivery_stops,Primary & Secondary Healthcare Dept,ADDR-0204,1,6.9,2025-09-19T12:00:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 67,ADDR-0133,1,24.6,2025-09-19T10:30:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,13.8,2025-09-19T11:00:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,5.9,2025-09-19T11:30:00
DT-DEMO-002080,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,10.6,2025-09-19T12:00:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,0,16.7,2025-09-19T12:30:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,4.6,2025-09-19T13:00:00
DT-DEMO-002080,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,23.1,2025-09-19T13:30:00
DT-DEMO-002080,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,21.2,2025-09-19T14:00:00
DT-DEMO-002081,Delivery Trip,delivery_stops,Punjab Diagnostic Center 113,ADDR-0193,1,16.7,2025-09-19T08:30:00
DT-DEMO-002081,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,3.3,2025-09-19T09:00:00
DT-DEMO-002081,Delivery Trip,delivery_stops,Fatima Memorial Tertiary Hospital 09,ADDR-0017,1,7.6,2025-09-19T09:30:00
DT-DEMO-002081,Delivery Trip,delivery_stops,Al-Razi Clinic 109,ADDR-0189,1,22.4,2025-09-19T10:00:00
DT-DEMO-002082,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,3.6,2025-09-20T06:30:00
DT-DEMO-002082,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,12.7,2025-09-20T07:00:00
DT-DEMO-002082,Delivery Trip,delivery_stops,Allied Lab,ADDR-0174,1,11.9,2025-09-20T07:30:00
DT-DEMO-002082,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,14.0,2025-09-20T08:00:00
DT-DEMO-002082,Delivery Trip,delivery_stops,Noor District Hospital 68,ADDR-0135,1,7.4,2025-09-20T08:30:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,3.8,2025-09-20T08:30:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,21.6,2025-09-20T09:00:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,10.5,2025-09-20T09:30:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,17.1,2025-09-20T10:00:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,12.4,2025-09-20T10:30:00
DT-DEMO-002083,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,4.9,2025-09-20T11:00:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,0,21.7,2025-09-20T07:30:00
DT-DEMO-002084,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,11.4,2025-09-20T08:00:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,23.5,2025-09-20T08:30:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,19.7,2025-09-20T09:00:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,0,8.0,2025-09-20T09:30:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,9.8,2025-09-20T10:00:00
DT-DEMO-002084,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,15.5,2025-09-20T10:30:00
DT-DEMO-002084,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,10.6,2025-09-20T11:00:00
DT-DEMO-002085,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,15.2,2025-09-21T10:30:00
DT-DEMO-002085,Delivery Trip,delivery_stops,Children Teaching Hospital 80,ADDR-0159,1,12.1,2025-09-21T11:00:00
DT-DEMO-002085,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,12.5,2025-09-21T11:30:00
DT-DEMO-002085,Delivery Trip,delivery_stops,Shalimar District Hospital 52,ADDR-0103,1,23.6,2025-09-21T12:00:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Allied Lab,ADDR-0174,1,6.5,2025-09-22T08:30:00
DT-DEMO-002086,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,13.6,2025-09-22T09:00:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Noor District Hospital 68,ADDR-0135,1,5.1,2025-09-22T09:30:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,1,19.3,2025-09-22T10:00:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,9.6,2025-09-22T10:30:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,4.0,2025-09-22T11:00:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Shalimar District Hospital 52,ADDR-0103,1,7.1,2025-09-22T11:30:00
DT-DEMO-002086,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,24.2,2025-09-22T12:00:00
DT-DEMO-002087,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,11.0,2025-09-22T07:30:00
DT-DEMO-002087,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,24.6,2025-09-22T08:00:00
DT-DEMO-002087,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,1,24.1,2025-09-22T08:30:00
DT-DEMO-002088,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,21.8,2025-09-22T08:30:00
DT-DEMO-002088,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,7.0,2025-09-22T09:00:00
DT-DEMO-002088,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,4.9,2025-09-22T09:30:00
DT-DEMO-002089,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,8.4,2025-09-22T09:30:00
DT-DEMO-002089,Delivery Trip,delivery_stops,City Lab,ADDR-0167,1,6.1,2025-09-22T10:00:00
DT-DEMO-002089,Delivery Trip,delivery_stops,Medicare Clinic,ADDR-0170,1,12.1,2025-09-22T10:30:00
DT-DEMO-002089,Delivery Trip,delivery_stops,Excel Labs,ADDR-0164,1,9.6,2025-09-22T11:00:00
DT-DEMO-002089,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,9.3,2025-09-22T11:30:00
DT-DEMO-002089,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,14.3,2025-09-22T12:00:00
DT-DEMO-002089,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,21.3,2025-09-22T12:30:00
DT-DEMO-002089,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,22.7,2025-09-22T13:00:00
DT-DEMO-002090,Delivery Trip,delivery_stops,Rehman Diagnostics 118,ADDR-0198,1,10.1,2025-09-22T06:30:00
DT-DEMO-002090,Delivery Trip,delivery_stops,Saleem Lab 119,ADDR-0199,1,3.3,2025-09-22T07:00:00
DT-DEMO-002090,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,2.7,2025-09-22T07:30:00
DT-DEMO-002090,Delivery Trip,delivery_stops,Mayo Teaching Hospital 05,ADDR-0009,1,10.7,2025-09-22T08:00:00
DT-DEMO-002090,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,6.5,2025-09-22T08:30:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,16.3,2025-09-23T07:30:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,1,14.3,2025-09-23T08:00:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,22.9,2025-09-23T08:30:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,22.0,2025-09-23T09:00:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,0,15.5,2025-09-23T09:30:00
DT-DEMO-002091,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,4.2,2025-09-23T10:00:00
DT-DEMO-002092,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,7.1,2025-09-23T07:30:00
DT-DEMO-002092,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,22.3,2025-09-23T08:00:00
DT-DEMO-002092,Delivery Trip,delivery_stops,Lahore General Tertiary Hospital 27,ADDR-0053,0,5.1,2025-09-23T08:30:00
DT-DEMO-002093,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,12.4,2025-09-23T09:30:00
DT-DEMO-002093,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,14.6,2025-09-23T10:00:00
DT-DEMO-002093,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,6.4,2025-09-23T10:30:00
DT-DEMO-002093,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,24.9,2025-09-23T11:00:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 61,ADDR-0121,1,20.5,2025-09-23T10:30:00
DT-DEMO-002094,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,8.3,2025-09-23T11:00:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,23.0,2025-09-23T11:30:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,23.1,2025-09-23T12:00:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,0,6.8,2025-09-23T12:30:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,1,6.2,2025-09-23T13:00:00
DT-DEMO-002094,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,17.8,2025-09-23T13:30:00
DT-DEMO-002095,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,3.5,2025-09-24T05:30:00
DT-DEMO-002095,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,13.8,2025-09-24T06:00:00
DT-DEMO-002095,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,14.3,2025-09-24T06:30:00
DT-DEMO-002095,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 32,ADDR-0063,1,8.6,2025-09-24T07:00:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,3.1,2025-09-24T09:30:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,11.2,2025-09-24T10:00:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Punjab Tertiary Hospital 37,ADDR-0073,1,16.1,2025-09-24T10:30:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,15.8,2025-09-24T11:00:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,20.6,2025-09-24T11:30:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,13.1,2025-09-24T12:00:00
DT-DEMO-002096,Delivery Trip,delivery_stops,City Lab,ADDR-0167,1,12.1,2025-09-24T12:30:00
DT-DEMO-002096,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,7.7,2025-09-24T13:00:00
DT-DEMO-002097,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,13.8,2025-09-24T07:30:00
DT-DEMO-002097,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,23.0,2025-09-24T08:00:00
DT-DEMO-002097,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,1,7.7,2025-09-24T08:30:00
DT-DEMO-002097,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,22.9,2025-09-24T09:00:00
DT-DEMO-002097,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,13.4,2025-09-24T09:30:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,2.5,2025-09-24T09:30:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,16.9,2025-09-24T10:00:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,1,23.2,2025-09-24T10:30:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,21.4,2025-09-24T11:00:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Health First Clinic 111,ADDR-0191,1,2.1,2025-09-24T11:30:00
DT-DEMO-002098,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,0,17.1,2025-09-24T12:00:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,16.1,2025-09-24T12:30:00
DT-DEMO-002098,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,1,8.1,2025-09-24T13:00:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,1,18.2,2025-09-25T07:30:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Noor Teaching Hospital 76,ADDR-0151,1,24.4,2025-09-25T08:00:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,10.2,2025-09-25T08:30:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,3.9,2025-09-25T09:00:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,14.3,2025-09-25T09:30:00
DT-DEMO-002099,Delivery Trip,delivery_stops,City Lab 107,ADDR-0187,1,6.0,2025-09-25T10:00:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,17.7,2025-09-25T10:30:00
DT-DEMO-002099,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,1,12.5,2025-09-25T11:00:00
DT-DEMO-002100,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,9.0,2025-09-25T09:30:00
DT-DEMO-002100,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,4.7,2025-09-25T10:00:00
DT-DEMO-002100,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 32,ADDR-0063,1,21.1,2025-09-25T10:30:00
DT-DEMO-002100,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,1,16.4,2025-09-25T11:00:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,13.0,2025-09-26T08:30:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,1,9.1,2025-09-26T09:00:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 43,ADDR-0085,1,5.2,2025-09-26T09:30:00
DT-DEMO-002101,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,12.3,2025-09-26T10:00:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Lahore Diagnostics 106,ADDR-0186,1,25.0,2025-09-26T10:30:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,10.9,2025-09-26T11:00:00
DT-DEMO-002101,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,4.5,2025-09-26T11:30:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,2.9,2025-09-26T05:30:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Children Teaching Hospital 80,ADDR-0159,1,12.7,2025-09-26T06:00:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,0,10.4,2025-09-26T06:30:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,6.9,2025-09-26T07:00:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,1,7.3,2025-09-26T07:30:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,7.9,2025-09-26T08:00:00
DT-DEMO-002102,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,16.5,2025-09-26T08:30:00
DT-DEMO-002103,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,19.4,2025-09-27T10:30:00
DT-DEMO-002103,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,23.4,2025-09-27T11:00:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,16.6,2025-09-27T11:30:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,21.7,2025-09-27T12:00:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,22.7,2025-09-27T12:30:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,1,15.7,2025-09-27T13:00:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,23.9,2025-09-27T13:30:00
DT-DEMO-002103,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,5.1,2025-09-27T14:00:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Dr. Essa Lab 116,ADDR-0196,1,24.8,2025-09-27T07:30:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,4.7,2025-09-27T08:00:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,20.2,2025-09-27T08:30:00
DT-DEMO-002104,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,3.5,2025-09-27T09:00:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,0,6.6,2025-09-27T09:30:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,16.9,2025-09-27T10:00:00
DT-DEMO-002104,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,17.6,2025-09-27T10:30:00
DT-DEMO-002105,Delivery Trip,delivery_stops,Punjab Tertiary Hospital 37,ADDR-0073,0,20.2,2025-09-29T09:30:00
DT-DEMO-002105,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 79,ADDR-0157,1,3.2,2025-09-29T10:00:00
DT-DEMO-002105,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,0,10.8,2025-09-29T10:30:00
DT-DEMO-002105,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,24.6,2025-09-29T11:00:00
DT-DEMO-002105,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,1,24.4,2025-09-29T11:30:00
DT-DEMO-002106,Delivery Trip,delivery_stops,Shaukat Khanum Lab 102,ADDR-0182,1,20.8,2025-09-29T08:30:00
DT-DEMO-002106,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,24.6,2025-09-29T09:00:00
DT-DEMO-002106,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,16.4,2025-09-29T09:30:00
DT-DEMO-002106,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,11.7,2025-09-29T10:00:00
DT-DEMO-002106,Delivery Trip,delivery_stops,Saleem Lab 119,ADDR-0199,1,10.6,2025-09-29T10:30:00
