name,naming_series,customer,transaction_date,delivery_date,company,status
SO-DEMO-002089,SO-.YYYY.-,Medix Clinic,2025-09-04,2025-09-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002090,SO-.YYYY.-,Prime Teaching Hospital 14,2025-09-05,2025-09-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002091,SO-.YYYY.-,Doctors Tertiary Hospital 66,2025-09-05,2025-09-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002092,SO-.YYYY.-,LifeLine Teaching Hospital 74,2025-09-05,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002093,SO-.YYYY.-,LifeLine General Hospital 11,2025-09-06,2025-09-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002094,SO-.YYYY.-,Chughtai Private Hospital 56,2025-09-06,2025-09-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002095,SO-.YYYY.-,Specialized Healthcare & Medical Education,2025-09-06,2025-09-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002096,SO-.YYYY.-,Health First Clinic,2025-09-06,2025-09-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002097,SO-.YYYY.-,Punjab Specialized Hospital 42,2025-09-06,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002098,SO-.YYYY.-,Services Teaching Hospital 33,2025-09-06,2025-09-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002099,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2025-09-07,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002100,SO-.YYYY.-,Noor Specialized Hospital 51,2025-09-07,2025-09-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002101,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2025-09-07,2025-09-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002102,SO-.YYYY.-,Ittefaq General Hospital 25,2025-09-09,2025-09-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002103,SO-.YYYY.-,Prime Tertiary Hospital 24,2025-09-09,2025-09-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002104,SO-.YYYY.-,Jinnah Tertiary Hospital 67,2025-09-10,2025-09-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002105,SO-.YYYY.-,Surgimed District Hospital 23,2025-09-10,2025-09-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002106,SO-.YYYY.-,Ittefaq General Hospital 25,2025-09-10,2025-09-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002107,SO-.YYYY.-,Dr. Essa Lab,2025-09-11,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002108,SO-.YYYY.-,Islamabad Diagnostics 105,2025-09-11,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002109,SO-.YYYY.-,Directorate of Health Services Lahore,2025-09-11,2025-09-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002110,SO-.YYYY.-,Children Teaching Hospital 80,2025-09-12,2025-09-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002111,SO-.YYYY.-,Central Tertiary Hospital 07,2025-09-12,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002112,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2025-09-12,2025-09-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002113,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2025-09-12,2025-09-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002114,SO-.YYYY.-,Mayo District Hospital 01,2025-09-12,2025-09-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002115,SO-.YYYY.-,Services District Hospital 41,2025-09-12,2025-09-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002116,SO-.YYYY.-,Mayo Teaching Hospital 05,2025-09-13,2025-09-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002117,SO-.YYYY.-,Rehman Diagnostics,2025-09-13,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002118,SO-.YYYY.-,Chughtai Lab 101,2025-09-14,2025-09-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002119,SO-.YYYY.-,Surgimed General Hospital 58,2025-09-15,2025-09-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002120,SO-.YYYY.-,Punjab Diagnostic Center 113,2025-09-16,2025-09-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002121,SO-.YYYY.-,Services District Hospital 41,2025-09-16,2025-09-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002122,SO-.YYYY.-,Qamar Lab 120,2025-09-17,2025-09-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002123,SO-.YYYY.-,City Care Tertiary Hospital 02,2025-09-17,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002124,SO-.YYYY.-,Metro Diagnostics 108,2025-09-17,2025-10-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002125,SO-.YYYY.-,Shalimar District Hospital 52,2025-09-17,2025-09-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002126,SO-.YYYY.-,Lahore Diagnostics 106,2025-09-17,2025-09-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002127,SO-.YYYY.-,Shaukat Khanum Lab 102,2025-09-17,2025-09-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002128,SO-.YYYY.-,Lahore Diagnostics,2025-09-18,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002129,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2025-09-19,2025-09-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002130,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2025-09-20,2025-09-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002131,SO-.YYYY.-,City Care Tertiary Hospital 02,2025-09-20,2025-09-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002132,SO-.YYYY.-,Jinnah Tertiary Hospital 67,2025-09-21,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002133,SO-.YYYY.-,Noor Specialized Hospital 51,2025-09-22,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002134,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-09-23,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002135,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2025-09-23,2025-09-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002136,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2025-09-24,2025-10-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002137,SO-.YYYY.-,Dr. Essa Lab 116,2025-09-25,2025-10-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002138,SO-.YYYY.-,Qamar Lab 120,2025-09-26,2025-10-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002139,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2025-09-27,2025-10-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002140,SO-.YYYY.-,Lahore Diagnostics,2025-09-27,2025-10-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002141,SO-.YYYY.-,Ghurki Trust Tertiary Hospital 12,2025-09-27,2025-10-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002142,SO-.YYYY.-,Noor District Hospital 68,2025-09-28,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002143,SO-.YYYY.-,Ghurki Trust Private Hospital 61,2025-09-29,2025-10-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002144,SO-.YYYY.-,Directorate of Health Services Lahore,2025-09-29,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002145,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2025-09-29,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002146,SO-.YYYY.-,Health First Clinic 111,2025-09-30,2025-10-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002147,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-10-01,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002148,SO-.YYYY.-,Doctors Private Hospital 29,2025-10-02,2025-10-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002149,SO-.YYYY.-,Services Specialized Hospital 77,2025-10-02,2025-10-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002150,SO-.YYYY.-,Agha Khan Lab Lahore 115,2025-10-03,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002151,SO-.YYYY.-,Excel Labs 104,2025-10-03,2025-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002152,SO-.YYYY.-,Punjab Healthcare Commission,2025-10-03,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002153,SO-.YYYY.-,Lahore General District Hospital 69,2025-10-03,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002154,SO-.YYYY.-,Saleem Lab 119,2025-10-04,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002155,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2025-10-04,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002156,SO-.YYYY.-,Qamar Lab,2025-10-04,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002157,SO-.YYYY.-,Excel Labs,2025-10-05,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002158,SO-.YYYY.-,LifeLine General Hospital 11,2025-10-05,2025-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002159,SO-.YYYY.-,Dr. Essa Lab,2025-10-05,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002160,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2025-10-05,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002161,SO-.YYYY.-,IDC Lab 103,2025-10-05,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002162,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2025-10-05,2025-10-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002163,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-10-05,2025-10-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002164,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2025-10-06,2025-10-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002165,SO-.YYYY.-,Excel Labs,2025-10-07,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002166,SO-.YYYY.-,Saleem Lab,2025-10-07,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002167,SO-.YYYY.-,Fatima Memorial Tertiary Hospital 09,2025-10-08,2025-10-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002168,SO-.YYYY.-,Medix Clinic,2025-10-08,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002169,SO-.YYYY.-,Sheikh Zayed General Hospital 39,2025-10-08,2025-10-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002170,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2025-10-08,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002171,SO-.YYYY.-,Medix Clinic 112,2025-10-08,2025-10-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002172,SO-.YYYY.-,Punjab Diagnostic Center,2025-10-09,2025-10-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002173,SO-.YYYY.-,National Private Hospital 21,2025-10-11,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002174,SO-.YYYY.-,Al-Razi Clinic 109,2025-10-11,2025-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002175,SO-.YYYY.-,City Lab,2025-10-11,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002176,SO-.YYYY.-,Excel Labs,2025-10-12,2025-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002177,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2025-10-13,2025-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002178,SO-.YYYY.-,Punjab Diagnostic Center,2025-10-15,2025-10-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002179,SO-.YYYY.-,Doctors Teaching Hospital 35,2025-10-15,2025-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002180,SO-.YYYY.-,Dr. Essa Lab 116,2025-10-16,2025-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002181,SO-.YYYY.-,Doctors General Hospital 73,2025-10-16,2025-10-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002182,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2025-10-16,2025-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002183,SO-.YYYY.-,Allied Lab,2025-10-16,2025-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002184,SO-.YYYY.-,Saleem Lab 119,2025-10-16,2025-10-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002185,SO-.YYYY.-,Islamabad Diagnostics,2025-10-17,2025-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002186,SO-.YYYY.-,Health First Clinic 111,2025-10-17,2025-10-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002187,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2025-10-17,2025-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002188,SO-.YYYY.-,Doctors Private Hospital 29,2025-10-17,2025-10-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002189,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2025-10-18,2025-10-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002190,SO-.YYYY.-,Health First Clinic,2025-10-18,2025-10-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002191,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2025-10-18,2025-10-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002192,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2025-10-19,2025-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002193,SO-.YYYY.-,Medix Clinic,2025-10-19,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002194,SO-.YYYY.-,National Private Hospital 21,2025-10-19,2025-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002195,SO-.YYYY.-,Services District Hospital 41,2025-10-21,2025-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002196,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2025-10-21,2025-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002197,SO-.YYYY.-,Punjab AIDS Control Program,2025-10-22,2025-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002198,SO-.YYYY.-,Noor Specialized Hospital 51,2025-10-23,2025-11-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002199,SO-.YYYY.-,Punjab Specialized Hospital 42,2025-10-23,2025-10-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002200,SO-.YYYY.-,Ghurki Trust Private Hospital 61,2025-10-24,2025-11-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002201,SO-.YYYY.-,Mayo District Hospital 01,2025-10-24,2025-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002202,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2025-10-25,2025-11-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002203,SO-.YYYY.-,Lahore Diagnostics 106,2025-10-25,2025-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002204,SO-.YYYY.-,Doctors Teaching Hospital 35,2025-10-25,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002205,SO-.YYYY.-,Excel Labs 104,2025-10-25,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002206,SO-.YYYY.-,Sharif Medical Tertiary Hospital 71,2025-10-25,2025-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002207,SO-.YYYY.-,Allied Lab 114,2025-10-25,2025-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002208,SO-.YYYY.-,Doctors Tertiary Hospital 78,2025-10-26,2025-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002209,SO-.YYYY.-,Ghurki Trust Private Hospital 79,2025-10-26,2025-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002210,SO-.YYYY.-,Prime Tertiary Hospital 24,2025-10-27,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002211,SO-.YYYY.-,Noor Specialized Hospital 51,2025-10-27,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002212,SO-.YYYY.-,Sharif Medical General Hospital 03,2025-10-28,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002213,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2025-10-28,2025-10-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002214,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2025-10-28,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002215,SO-.YYYY.-,Prime Teaching Hospital 14,2025-10-28,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002216,SO-.YYYY.-,Prime Teaching Hospital 14,2025-10-30,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002217,SO-.YYYY.-,Excel Labs,2025-10-31,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002218,SO-.YYYY.-,Saleem Lab,2025-10-31,2025-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002219,SO-.YYYY.-,Dr. Essa Lab,2025-10-31,2025-11-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002220,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2025-10-31,2025-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002221,SO-.YYYY.-,City Lab 107,2025-11-01,2025-11-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002222,SO-.YYYY.-,Medix Clinic 112,2025-11-01,2025-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002223,SO-.YYYY.-,Allied Lab 114,2025-11-01,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002224,SO-.YYYY.-,Prime Tertiary Hospital 24,2025-11-01,2025-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002225,SO-.YYYY.-,Hameed Latif District Hospital 26,2025-11-01,2025-11-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002226,SO-.YYYY.-,Noor District Hospital 68,2025-11-02,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002227,SO-.YYYY.-,Al-Razi Clinic 109,2025-11-02,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002228,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2025-11-03,2025-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002229,SO-.YYYY.-,City Care Tertiary Hospital 20,2025-11-03,2025-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002230,SO-.YYYY.-,Noor Teaching Hospital 76,2025-11-04,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002231,SO-.YYYY.-,Medicare Clinic,2025-11-04,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002232,SO-.YYYY.-,Punjab Emergency Service (Rescue 1122),2025-11-05,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002233,SO-.YYYY.-,Allied Lab,2025-11-05,2025-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002234,SO-.YYYY.-,One Health Lab 117,2025-11-05,2025-11-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002235,SO-.YYYY.-,Services Teaching Hospital 33,2025-11-05,2025-11-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002236,SO-.YYYY.-,Ghurki Trust Tertiary Hospital 12,2025-11-05,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002237,SO-.YYYY.-,City Lab,2025-11-06,2025-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002238,SO-.YYYY.-,One Health Lab 117,2025-11-06,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002239,SO-.YYYY.-,Punjab Tertiary Hospital 37,2025-11-06,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002240,SO-.YYYY.-,Medix Clinic 112,2025-11-06,2025-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002241,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2025-11-07,2025-11-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002242,SO-.YYYY.-,Shalimar District Hospital 52,2025-11-07,2025-11-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002243,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 60,2025-11-08,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002244,SO-.YYYY.-,National Private Hospital 21,2025-11-08,2025-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002245,SO-.YYYY.-,LifeLine General Hospital 49,2025-11-08,2025-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002246,SO-.YYYY.-,Lahore Diagnostics,2025-11-08,2025-11-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002247,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2025-11-08,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002248,SO-.YYYY.-,Doctors General Hospital 73,2025-11-10,2025-11-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002249,SO-.YYYY.-,Agha Khan Lab Lahore,2025-11-10,2025-11-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002250,SO-.YYYY.-,Noor District Hospital 68,2025-11-10,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002251,SO-.YYYY.-,Doctors Private Hospital 29,2025-11-11,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002252,SO-.YYYY.-,Punjab Health Department,2025-11-12,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002253,SO-.YYYY.-,Allied Lab 114,2025-11-13,2025-11-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002254,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2025-11-13,2025-11-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002255,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2025-11-13,2025-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002256,SO-.YYYY.-,LifeLine Teaching Hospital 74,2025-11-14,2025-11-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002257,SO-.YYYY.-,Services Specialized Hospital 77,2025-11-15,2025-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002258,SO-.YYYY.-,Agha Khan Lab Lahore,2025-11-16,2025-11-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002259,SO-.YYYY.-,Services Specialized Hospital 04,2025-11-16,2025-11-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002260,SO-.YYYY.-,Dr. Essa Lab 116,2025-11-17,2025-11-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
