parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
SO-DEMO-001887,Sales Order,items,SVC-INF,1988,Kg,,269
SO-DEMO-001888,Sales Order,items,SVC-JAN-004,876,Nos,,619
SO-DEMO-001888,Sales Order,items,CNT-019,36,Nos,Central Warehouse - ENXI,1857
SO-DEMO-001889,Sales Order,items,SVC-JAN-006,799,Nos,,772
SO-DEMO-001890,Sales Order,items,SVC-JAN-003,773,Nos,,656
SO-DEMO-001891,Sales Order,items,SVC-JAN-004,713,Nos,,395
SO-DEMO-001892,Sales Order,items,SVC-JAN-003,1102,Nos,,523
SO-DEMO-001893,Sales Order,items,SVC-JAN-001,1328,Nos,,503
SO-DEMO-001894,Sales Order,items,SVC-CHEM,1706,Kg,,213
SO-DEMO-001895,Sales Order,items,SVC-JAN-006,1381,Nos,,470
SO-DEMO-001895,Sales Order,items,CNT-013,44,Nos,Central Warehouse - ENXI,2015
SO-DEMO-001895,Sales Order,items,CLN-035,2,Nos,Central Warehouse - ENXI,1388981
SO-DEMO-001896,Sales Order,items,SVC-PATH,1696,Kg,,359
SO-DEMO-001896,Sales Order,items,CNT-014,35,Nos,Central Warehouse - ENXI,3659
SO-DEMO-001897,Sales Order,items,SVC-INF,1100,Kg,,710
SO-DEMO-001897,Sales Order,items,CNT-012,17,Nos,Central Warehouse - ENXI,3468
SO-DEMO-001898,Sales Order,items,SVC-GEN,1561,Kg,,441
SO-DEMO-001899,Sales Order,items,SVC-TRN-007,528,Nos,,446
SO-DEMO-001900,Sales Order,items,SVC-SHRP,410,Kg,,240
SO-DEMO-001901,Sales Order,items,SVC-JAN-005,1029,Nos,,735
SO-DEMO-001902,Sales Order,items,SVC-JAN-002,231,Nos,,289
SO-DEMO-001903,Sales Order,items,SVC-TRN-007,66,Nos,,238
SO-DEMO-001904,Sales Order,items,SVC-JAN-001,586,Nos,,664
SO-DEMO-001905,Sales Order,items,SVC-TRN-007,1467,Nos,,330
SO-DEMO-001906,Sales Order,items,SVC-TRN-009,539,Nos,,447
SO-DEMO-001907,Sales Order,items,SVC-GEN,1318,Kg,,238
SO-DEMO-001908,Sales Order,items,SVC-PATH,238,Kg,,446
SO-DEMO-001909,Sales Order,items,SVC-TRN-010,1997,Nos,,766
SO-DEMO-001909,Sales Order,items,CNT-020,46,Nos,Central Warehouse - ENXI,4827
SO-DEMO-001910,Sales Order,items,SVC-JAN-003,1707,Nos,,519
SO-DEMO-001910,Sales Order,items,CNT-013,41,Nos,Central Warehouse - ENXI,1382
SO-DEMO-001911,Sales Order,items,SVC-SHRP,1423,Kg,,372
SO-DEMO-001911,Sales Order,items,CNT-018,40,Nos,Central Warehouse - ENXI,2194
SO-DEMO-001911,Sales Order,items,PPE-021,1,Nos,Central Warehouse - ENXI,3339245
SO-DEMO-001912,Sales Order,items,SVC-TRN-009,160,Nos,,457
SO-DEMO-001913,Sales Order,items,SVC-INF,1807,Kg,,372
SO-DEMO-001914,Sales Order,items,SVC-TRN-010,1674,Nos,,640
SO-DEMO-001914,Sales Order,items,CNT-017,6,Nos,Central Warehouse - ENXI,1417
SO-DEMO-001915,Sales Order,items,SVC-INF,1613,Kg,,404
SO-DEMO-001915,Sales Order,items,CNT-016,42,Nos,Central Warehouse - ENXI,3513
SO-DEMO-001916,Sales Order,items,SVC-TRN-010,1022,Nos,,550
SO-DEMO-001917,Sales Order,items,SVC-CHEM,783,Kg,,620
SO-DEMO-001917,Sales Order,items,CNT-013,29,Nos,Central Warehouse - ENXI,2211
SO-DEMO-001918,Sales Order,items,SVC-TRN-010,1541,Nos,,228
SO-DEMO-001918,Sales Order,items,CNT-012,25,Nos,Central Warehouse - ENXI,4100
SO-DEMO-001919,Sales Order,items,SVC-JAN-006,1810,Nos,,360
SO-DEMO-001919,Sales Order,items,CNT-018,34,Nos,Central Warehouse - ENXI,686
SO-DEMO-001919,Sales Order,items,SPR-050,3,Nos,Central Warehouse - ENXI,1328328
SO-DEMO-001920,Sales Order,items,SVC-JAN-006,1455,Nos,,769
SO-DEMO-001920,Sales Order,items,CNT-014,20,Nos,Central Warehouse - ENXI,2287
SO-DEMO-001921,Sales Order,items,SVC-PHRM,1570,Kg,,475
SO-DEMO-001921,Sales Order,items,CNT-013,3,Nos,Central Warehouse - ENXI,2228182
SO-DEMO-001922,Sales Order,items,SVC-TRN-011,911,Nos,,352
SO-DEMO-001922,Sales Order,items,CNT-015,24,Nos,Central Warehouse - ENXI,2265
SO-DEMO-001923,Sales Order,items,SVC-TRN-009,650,Nos,,442
SO-DEMO-001924,Sales Order,items,SVC-JAN-001,1008,Nos,,493
SO-DEMO-001924,Sales Order,items,SPR-048,2,Nos,Central Warehouse - ENXI,932255
SO-DEMO-001925,Sales Order,items,SVC-TRN-011,1767,Nos,,294
SO-DEMO-001926,Sales Order,items,SVC-JAN-005,697,Nos,,265
SO-DEMO-001926,Sales Order,items,CNT-013,41,Nos,Central Warehouse - ENXI,3947
SO-DEMO-001927,Sales Order,items,SVC-GEN,1643,Kg,,390
SO-DEMO-001928,Sales Order,items,SVC-CYTO,861,Kg,,726
SO-DEMO-001929,Sales Order,items,SVC-PATH,578,Kg,,391
SO-DEMO-001930,Sales Order,items,SVC-JAN-002,1109,Nos,,591
SO-DEMO-001931,Sales Order,items,SVC-JAN-001,1055,Nos,,240
SO-DEMO-001931,Sales Order,items,CNT-018,19,Nos,Central Warehouse - ENXI,1365
SO-DEMO-001932,Sales Order,items,SVC-TRN-008,1034,Nos,,559
SO-DEMO-001932,Sales Order,items,CNT-016,27,Nos,Central Warehouse - ENXI,4705
SO-DEMO-001933,Sales Order,items,SVC-JAN-002,1686,Nos,,231
SO-DEMO-001934,Sales Order,items,SVC-CYTO,1489,Kg,,538
SO-DEMO-001934,Sales Order,items,SPR-046,2,Nos,Central Warehouse - ENXI,646029
SO-DEMO-001935,Sales Order,items,SVC-INF,1810,Kg,,353
SO-DEMO-001935,Sales Order,items,SPR-045,3,Nos,Central Warehouse - ENXI,847873
SO-DEMO-001936,Sales Order,items,SVC-JAN-004,749,Nos,,497
SO-DEMO-001937,Sales Order,items,SVC-JAN-006,1075,Nos,,402
SO-DEMO-001938,Sales Order,items,SVC-SHRP,596,Kg,,177
SO-DEMO-001938,Sales Order,items,CNT-016,45,Nos,Central Warehouse - ENXI,3078
SO-DEMO-001939,Sales Order,items,SVC-TRN-007,1663,Nos,,584
SO-DEMO-001939,Sales Order,items,CNT-015,5,Nos,Central Warehouse - ENXI,1206
SO-DEMO-001939,Sales Order,items,SPR-038,3,Nos,Central Warehouse - ENXI,727416
SO-DEMO-001940,Sales Order,items,SVC-JAN-001,1120,Nos,,535
SO-DEMO-001941,Sales Order,items,SVC-PHRM,1384,Kg,,605
SO-DEMO-001942,Sales Order,items,SVC-JAN-001,1145,Nos,,526
SO-DEMO-001943,Sales Order,items,SVC-INF,1667,Kg,,749
SO-DEMO-001943,Sales Order,items,CNT-012,50,Nos,Central Warehouse - ENXI,1196
SO-DEMO-001944,Sales Order,items,SVC-PHRM,192,Kg,,343
SO-DEMO-001945,Sales Order,items,SVC-JAN-001,613,Nos,,690
SO-DEMO-001946,Sales Order,items,SVC-TRN-008,119,Nos,,165
SO-DEMO-001947,Sales Order,items,SVC-JAN-004,1844,Nos,,277
SO-DEMO-001948,Sales Order,items,SVC-JAN-006,926,Nos,,739
SO-DEMO-001949,Sales Order,items,SVC-JAN-005,1780,Nos,,595
SO-DEMO-001949,Sales Order,items,CNT-017,15,Nos,Central Warehouse - ENXI,4600
SO-DEMO-001949,Sales Order,items,CNT-012,1,Nos,Central Warehouse - ENXI,1890241
SO-DEMO-001950,Sales Order,items,SVC-CYTO,604,Kg,,463
SO-DEMO-001951,Sales Order,items,SVC-GEN,529,Kg,,470
SO-DEMO-001952,Sales Order,items,SVC-GEN,915,Kg,,435
SO-DEMO-001953,Sales Order,items,SVC-PATH,158,Kg,,242
SO-DEMO-001954,Sales Order,items,SVC-JAN-003,1353,Nos,,495
SO-DEMO-001955,Sales Order,items,SVC-JAN-003,1195,Nos,,438
SO-DEMO-001955,Sales Order,items,CNT-016,16,Nos,Central Warehouse - ENXI,2508
SO-DEMO-001956,Sales Order,items,SVC-TRN-011,463,Nos,,368
SO-DEMO-001957,Sales Order,items,SVC-JAN-006,1398,Nos,,653
SO-DEMO-001958,Sales Order,items,SVC-TRN-007,1863,Nos,,483
SO-DEMO-001959,Sales Order,items,SVC-JAN-004,1110,Nos,,723
SO-DEMO-001959,Sales Order,items,CNT-013,38,Nos,Central Warehouse - ENXI,4339
SO-DEMO-001960,Sales Order,items,SVC-TRN-009,1540,Nos,,740
SO-DEMO-001960,Sales Order,items,CNT-018,12,Nos,Central Warehouse - ENXI,1123
SO-DEMO-001961,Sales Order,items,SVC-JAN-006,1509,Nos,,233
SO-DEMO-001962,Sales Order,items,SVC-TRN-008,793,Nos,,460
SO-DEMO-001962,Sales Order,items,CNT-016,36,Nos,Central Warehouse - ENXI,2243
SO-DEMO-001963,Sales Order,items,SVC-JAN-001,1067,Nos,,644
SO-DEMO-001964,Sales Order,items,SVC-PATH,1010,Kg,,723
SO-DEMO-001965,Sales Order,items,SVC-GEN,734,Kg,,247
SO-DEMO-001965,Sales Order,items,CNT-020,6,Nos,Central Warehouse - ENXI,1838
SO-DEMO-001966,Sales Order,items,SVC-PATH,1308,Kg,,568
SO-DEMO-001967,Sales Order,items,SVC-TRN-007,788,Nos,,358
SO-DEMO-001968,Sales Order,items,SVC-TRN-007,679,Nos,,562
SO-DEMO-001969,Sales Order,items,SVC-INF,436,Kg,,633
SO-DEMO-001969,Sales Order,items,CNT-012,33,Nos,Central Warehouse - ENXI,882
SO-DEMO-001970,Sales Order,items,SVC-TRN-010,1343,Nos,,674
SO-DEMO-001971,Sales Order,items,SVC-JAN-001,386,Nos,,187
SO-DEMO-001972,Sales Order,items,SVC-JAN-001,609,Nos,,666
SO-DEMO-001972,Sales Order,items,CNT-014,48,Nos,Central Warehouse - ENXI,4065
SO-DEMO-001973,Sales Order,items,SVC-TRN-007,1962,Nos,,330
SO-DEMO-001974,Sales Order,items,SVC-JAN-002,1713,Nos,,498
SO-DEMO-001975,Sales Order,items,SVC-JAN-005,1436,Nos,,432
SO-DEMO-001975,Sales Order,items,CNT-020,15,Nos,Central Warehouse - ENXI,4613
SO-DEMO-001976,Sales Order,items,SVC-JAN-005,57,Nos,,191
SO-DEMO-001976,Sales Order,items,CNT-017,13,Nos,Central Warehouse - ENXI,1721
SO-DEMO-001976,Sales Order,items,SPR-039,1,Nos,Central Warehouse - ENXI,1815985
SO-DEMO-001977,Sales Order,items,SVC-CHEM,1780,Kg,,548
SO-DEMO-001978,Sales Order,items,SVC-TRN-008,506,Nos,,397
SO-DEMO-001978,Sales Order,items,CNT-012,34,Nos,Central Warehouse - ENXI,2612
SO-DEMO-001979,Sales Order,items,SVC-JAN-001,736,Nos,,238
SO-DEMO-001980,Sales Order,items,SVC-JAN-006,1575,Nos,,640
SO-DEMO-001981,Sales Order,items,SVC-INF,176,Kg,,516
SO-DEMO-001982,Sales Order,items,SVC-CYTO,447,Kg,,289
SO-DEMO-001983,Sales Order,items,SVC-TRN-011,1982,Nos,,513
SO-DEMO-001984,Sales Order,items,SVC-JAN-001,1068,Nos,,330
SO-DEMO-001984,Sales Order,items,CNT-015,11,Nos,Central Warehouse - ENXI,789
SO-DEMO-001985,Sales Order,items,SVC-PATH,64,Kg,,706
SO-DEMO-001986,Sales Order,items,SVC-CYTO,1571,Kg,,606
SO-DEMO-001986,Sales Order,items,CNT-015,17,Nos,Central Warehouse - ENXI,2410
SO-DEMO-001987,Sales Order,items,SVC-TRN-011,1867,Nos,,676
SO-DEMO-001987,Sales Order,items,CNT-016,28,Nos,Central Warehouse - ENXI,3765
SO-DEMO-001988,Sales Order,items,SVC-TRN-009,1874,Nos,,710
SO-DEMO-001988,Sales Order,items,SPR-041,1,Nos,Central Warehouse - ENXI,1995024
SO-DEMO-001989,Sales Order,items,SVC-JAN-005,1591,Nos,,266
SO-DEMO-001990,Sales Order,items,SVC-JAN-006,655,Nos,,528
SO-DEMO-001991,Sales Order,items,SVC-PHRM,802,Kg,,651
SO-DEMO-001992,Sales Order,items,SVC-GEN,941,Kg,,446
SO-DEMO-001992,Sales Order,items,CNT-015,50,Nos,Central Warehouse - ENXI,1691
SO-DEMO-001993,Sales Order,items,SVC-TRN-007,1119,Nos,,692
SO-DEMO-001994,Sales Order,items,SVC-CYTO,1351,Kg,,735
SO-DEMO-001994,Sales Order,items,CNT-019,44,Nos,Central Warehouse - ENXI,4339
SO-DEMO-001995,Sales Order,items,SVC-SHRP,1470,Kg,,531
SO-DEMO-001995,Sales Order,items,CNT-014,11,Nos,Central Warehouse - ENXI,4676
SO-DEMO-001996,Sales Order,items,SVC-SHRP,1444,Kg,,180
SO-DEMO-001996,Sales Order,items,CNT-012,30,Nos,Central Warehouse - ENXI,4070
SO-DEMO-001997,Sales Order,items,SVC-JAN-006,1373,Nos,,618
SO-DEMO-001997,Sales Order,items,CNT-016,36,Nos,Central Warehouse - ENXI,3920
SO-DEMO-001998,Sales Order,items,SVC-TRN-011,927,Nos,,402
SO-DEMO-001998,Sales Order,items,CNT-017,44,Nos,Central Warehouse - ENXI,1229
SO-DEMO-001999,Sales Order,items,SVC-JAN-004,429,Nos,,467
SO-DEMO-001999,Sales Order,items,CNT-019,29,Nos,Central Warehouse - ENXI,1883
SO-DEMO-002000,Sales Order,items,SVC-JAN-006,545,Nos,,602
SO-DEMO-002000,Sales Order,items,CNT-018,19,Nos,Central Warehouse - ENXI,2606
SO-DEMO-002001,Sales Order,items,SVC-TRN-011,1202,Nos,,506
SO-DEMO-002002,Sales Order,items,SVC-JAN-005,456,Nos,,226
SO-DEMO-002003,Sales Order,items,SVC-CHEM,1562,Kg,,243
SO-DEMO-002003,Sales Order,items,CNT-014,34,Nos,Central Warehouse - ENXI,2171
SO-DEMO-002004,Sales Order,items,SVC-JAN-005,1556,Nos,,549
SO-DEMO-002005,Sales Order,items,SVC-JAN-003,1930,Nos,,667
SO-DEMO-002006,Sales Order,items,SVC-INF,1682,Kg,,248
SO-DEMO-002006,Sales Order,items,CNT-012,2,Nos,Central Warehouse - ENXI,2451479
SO-DEMO-002007,Sales Order,items,SVC-TRN-008,475,Nos,,307
SO-DEMO-002008,Sales Order,items,SVC-CYTO,1410,Kg,,630
SO-DEMO-002009,Sales Order,items,SVC-TRN-007,1678,Nos,,209
SO-DEMO-002010,Sales Order,items,SVC-TRN-009,248,Nos,,574
SO-DEMO-002010,Sales Order,items,CNT-017,45,Nos,Central Warehouse - ENXI,1380
SO-DEMO-002010,Sales Order,items,CLN-034,2,Nos,Central Warehouse - ENXI,1185677
SO-DEMO-002011,Sales Order,items,SVC-JAN-003,572,Nos,,655
SO-DEMO-002012,Sales Order,items,SVC-TRN-011,1856,Nos,,208
SO-DEMO-002013,Sales Order,items,SVC-INF,1400,Kg,,489
SO-DEMO-002014,Sales Order,items,SVC-TRN-008,1160,Nos,,460
SO-DEMO-002015,Sales Order,items,SVC-JAN-002,552,Nos,,420
SO-DEMO-002016,Sales Order,items,SVC-CYTO,1080,Kg,,191
SO-DEMO-002017,Sales Order,items,SVC-PATH,1097,Kg,,734
SO-DEMO-002018,Sales Order,items,SVC-GEN,593,Kg,,377
SO-DEMO-002018,Sales Order,items,CNT-015,27,Nos,Central Warehouse - ENXI,2557
SO-DEMO-002019,Sales Order,items,SVC-GEN,1729,Kg,,254
SO-DEMO-002020,Sales Order,items,SVC-SHRP,60,Kg,,683
SO-DEMO-002021,Sales Order,items,SVC-JAN-003,831,Nos,,587
SO-DEMO-002021,Sales Order,items,CNT-016,42,Nos,Central Warehouse - ENXI,980
SO-DEMO-002022,Sales Order,items,SVC-JAN-002,991,Nos,,590
SO-DEMO-002023,Sales Order,items,SVC-GEN,413,Kg,,268
SO-DEMO-002023,Sales Order,items,BIO-00060,1,Nos,Central Warehouse - ENXI,3199361
SO-DEMO-002024,Sales Order,items,SVC-JAN-005,1178,Nos,,568
SO-DEMO-002025,Sales Order,items,SVC-PATH,136,Kg,,459
SO-DEMO-002025,Sales Order,items,CNT-020,43,Nos,Central Warehouse - ENXI,2315
SO-DEMO-002026,Sales Order,items,SVC-TRN-007,1513,Nos,,560
SO-DEMO-002026,Sales Order,items,CNT-015,37,Nos,Central Warehouse - ENXI,3070
SO-DEMO-002027,Sales Order,items,SVC-GEN,1250,Kg,,496
SO-DEMO-002028,Sales Order,items,SVC-SHRP,427,Kg,,451
SO-DEMO-002029,Sales Order,items,SVC-JAN-005,1194,Nos,,206
SO-DEMO-002030,Sales Order,items,SVC-PHRM,438,Kg,,560
SO-DEMO-002031,Sales Order,items,SVC-PHRM,1228,Kg,,247
SO-DEMO-002032,Sales Order,items,SVC-TRN-011,947,Nos,,233
SO-DEMO-002033,Sales Order,items,SVC-INF,1148,Kg,,161
SO-DEMO-002034,Sales Order,items,SVC-GEN,1588,Kg,,721
SO-DEMO-002035,Sales Order,items,SVC-PHRM,1279,Kg,,582
SO-DEMO-002035,Sales Order,items,CNT-015,18,Nos,Central Warehouse - ENXI,1650
SO-DEMO-002035,Sales Order,items,PPE-024,2,Nos,Central Warehouse - ENXI,2567963
SO-DEMO-002036,Sales Order,items,SVC-PATH,1202,Kg,,421
SO-DEMO-002036,Sales Order,items,CNT-012,18,Nos,Central Warehouse - ENXI,4415
SO-DEMO-002037,Sales Order,items,SVC-JAN-005,1119,Nos,,719
SO-DEMO-002038,Sales Order,items,SVC-INF,845,Kg,,559
SO-DEMO-002038,Sales Order,items,CNT-014,31,Nos,Central Warehouse - ENXI,1575
SO-DEMO-002039,Sales Order,items,SVC-JAN-005,1981,Nos,,225
SO-DEMO-002040,Sales Order,items,SVC-PHRM,1185,Kg,,591
SO-DEMO-002040,Sales Order,items,CNT-013,39,Nos,Central Warehouse - ENXI,1170
SO-DEMO-002041,Sales Order,items,SVC-JAN-001,450,Nos,,210
SO-DEMO-002041,Sales Order,items,CNT-017,42,Nos,Central Warehouse - ENXI,4661
SO-DEMO-002042,Sales Order,items,SVC-CHEM,502,Kg,,267
SO-DEMO-002043,Sales Order,items,SVC-TRN-011,1397,Nos,,667
SO-DEMO-002044,Sales Order,items,SVC-JAN-006,1346,Nos,,260
SO-DEMO-002045,Sales Order,items,SVC-INF,754,Kg,,317
SO-DEMO-002045,Sales Order,items,CNT-014,8,Nos,Central Warehouse - ENXI,2278
SO-DEMO-002046,Sales Order,items,SVC-JAN-006,1659,Nos,,430
SO-DEMO-002047,Sales Order,items,SVC-TRN-007,1769,Nos,,193
SO-DEMO-002048,Sales Order,items,SVC-PATH,1697,Kg,,715
SO-DEMO-002049,Sales Order,items,SVC-JAN-005,111,Nos,,563
SO-DEMO-002049,Sales Order,items,CNT-017,37,Nos,Central Warehouse - ENXI,784
SO-DEMO-002050,Sales Order,items,SVC-JAN-002,747,Nos,,557
SO-DEMO-002051,Sales Order,items,SVC-TRN-009,578,Nos,,295
SO-DEMO-002052,Sales Order,items,SVC-INF,644,Kg,,785
SO-DEMO-002053,Sales Order,items,SVC-JAN-004,1786,Nos,,345
SO-DEMO-002054,Sales Order,items,SVC-JAN-006,1288,Nos,,237
SO-DEMO-002055,Sales Order,items,SVC-JAN-006,1971,Nos,,442
SO-DEMO-002056,Sales Order,items,SVC-JAN-003,1426,Nos,,534
SO-DEMO-002057,Sales Order,items,SVC-CHEM,1296,Kg,,606
SO-DEMO-002057,Sales Order,items,BIO-00060,2,Nos,Central Warehouse - ENXI,1772970
SO-DEMO-002058,Sales Order,items,SVC-JAN-006,941,Nos,,158
SO-DEMO-002059,Sales Order,items,SVC-TRN-011,1267,Nos,,796
SO-DEMO-002060,Sales Order,items,SVC-PHRM,860,Kg,,528
SO-DEMO-002061,Sales Order,items,SVC-PATH,373,Kg,,214
SO-DEMO-002062,Sales Order,items,SVC-SHRP,1518,Kg,,301
SO-DEMO-002063,Sales Order,items,SVC-JAN-004,1745,Nos,,549
SO-DEMO-002063,Sales Order,items,CLN-032,3,Nos,Central Warehouse - ENXI,2341442
SO-DEMO-002064,Sales Order,items,SVC-SHRP,976,Kg,,334
SO-DEMO-002064,Sales Order,items,CNT-012,26,Nos,Central Warehouse - ENXI,1730
SO-DEMO-002064,Sales Order,items,CLN-035,3,Nos,Central Warehouse - ENXI,1104882
SO-DEMO-002065,Sales Order,items,SVC-CYTO,1522,Kg,,271
SO-DEMO-002066,Sales Order,items,SVC-JAN-001,640,Nos,,302
SO-DEMO-002066,Sales Order,items,CNT-014,50,Nos,Central Warehouse - ENXI,1512
SO-DEMO-002066,Sales Order,items,CNT-017,1,Nos,Central Warehouse - ENXI,2577043
SO-DEMO-002067,Sales Order,items,SVC-PHRM,1673,Kg,,433
SO-DEMO-002068,Sales Order,items,SVC-TRN-011,1946,Nos,,647
SO-DEMO-002069,Sales Order,items,SVC-TRN-009,1261,Nos,,707
SO-DEMO-002069,Sales Order,items,CNT-016,7,Nos,Central Warehouse - ENXI,1717
SO-DEMO-002069,Sales Order,items,CNT-019,2,Nos,Central Warehouse - ENXI,2376771
SO-DEMO-002070,Sales Order,items,SVC-CYTO,1057,Kg,,787
SO-DEMO-002071,Sales Order,items,SVC-INF,137,Kg,,730
SO-DEMO-002072,Sales Order,items,SVC-TRN-008,1113,Nos,,781
SO-DEMO-002073,Sales Order,items,SVC-JAN-005,1082,Nos,,634
SO-DEMO-002074,Sales Order,items,SVC-CYTO,1621,Kg,,457
SO-DEMO-002075,Sales Order,items,SVC-CHEM,694,Kg,,468
SO-DEMO-002075,Sales Order,items,CNT-014,13,Nos,Central Warehouse - ENXI,3137
SO-DEMO-002076,Sales Order,items,SVC-TRN-010,1441,Nos,,720
SO-DEMO-002077,Sales Order,items,SVC-JAN-002,738,Nos,,524
SO-DEMO-002077,Sales Order,items,CNT-020,16,Nos,Central Warehouse - ENXI,4684
SO-DEMO-002078,Sales Order,items,SVC-TRN-008,862,Nos,,634
SO-DEMO-002079,Sales Order,items,SVC-TRN-011,1168,Nos,,657
SO-DEMO-002079,Sales Order,items,CNT-020,33,Nos,Central Warehouse - ENXI,1147
SO-DEMO-002080,Sales Order,items,SVC-JAN-004,475,Nos,,223
SO-DEMO-002081,Sales Order,items,SVC-CYTO,260,Kg,,530
SO-DEMO-002082,Sales Order,items,SVC-PATH,1034,Kg,,452
SO-DEMO-002083,Sales Order,items,SVC-JAN-001,57,Nos,,800
SO-DEMO-002083,Sales Order,items,CLN-036,1,Nos,Central Warehouse - ENXI,1313344
SO-DEMO-002084,Sales Order,items,SVC-JAN-006,1957,Nos,,463
SO-DEMO-002085,Sales Order,items,SVC-SHRP,1268,Kg,,777
SO-DEMO-002085,Sales Order,items,CNT-019,3,Nos,Central Warehouse - ENXI,1670118
SO-DEMO-002086,Sales Order,items,SVC-JAN-002,1658,Nos,,744
SO-DEMO-002087,Sales Order,items,SVC-INF,238,Kg,,175
SO-DEMO-002088,Sales Order,items,SVC-JAN-003,1278,Nos,,764
SO-DEMO-002089,Sales Order,items,SVC-SHRP,1552,Kg,,693
SO-DEMO-002089,Sales Order,items,SPR-042,3,Nos,Central Warehouse - ENXI,1842279
SO-DEMO-002090,Sales Order,items,SVC-PHRM,800,Kg,,736
SO-DEMO-002091,Sales Order,items,SVC-TRN-007,1930,Nos,,374
SO-DEMO-002092,Sales Order,items,SVC-CYTO,489,Kg,,270
SO-DEMO-002092,Sales Order,items,CNT-014,19,Nos,Central Warehouse - ENXI,3133
SO-DEMO-002093,Sales Order,items,SVC-JAN-003,972,Nos,,361
SO-DEMO-002094,Sales Order,items,SVC-TRN-011,998,Nos,,467
SO-DEMO-002095,Sales Order,items,SVC-TRN-008,86,Nos,,376
SO-DEMO-002096,Sales Order,items,SVC-INF,1426,Kg,,610
SO-DEMO-002097,Sales Order,items,SVC-PHRM,1822,Kg,,335
SO-DEMO-002098,Sales Order,items,SVC-CYTO,1808,Kg,,665
SO-DEMO-002099,Sales Order,items,SVC-JAN-002,1611,Nos,,600
SO-DEMO-002099,Sales Order,items,CNT-016,50,Nos,Central Warehouse - ENXI,2265
SO-DEMO-002100,Sales Order,items,SVC-JAN-005,1368,Nos,,750
SO-DEMO-002101,Sales Order,items,SVC-JAN-006,871,Nos,,556
SO-DEMO-002101,Sales Order,items,CNT-016,39,Nos,Central Warehouse - ENXI,3386
SO-DEMO-002102,Sales Order,items,SVC-JAN-002,1388,Nos,,420
SO-DEMO-002102,Sales Order,items,CNT-017,38,Nos,Central Warehouse - ENXI,2770
SO-DEMO-002103,Sales Order,items,SVC-JAN-003,1811,Nos,,593
SO-DEMO-002104,Sales Order,items,SVC-INF,1837,Kg,,548
SO-DEMO-002105,Sales Order,items,SVC-JAN-003,1195,Nos,,380
SO-DEMO-002106,Sales Order,items,SVC-JAN-004,1236,Nos,,508
SO-DEMO-002107,Sales Order,items,SVC-GEN,200,Kg,,787
SO-DEMO-002107,Sales Order,items,CNT-015,11,Nos,Central Warehouse - ENXI,2208
SO-DEMO-002108,Sales Order,items,SVC-JAN-004,1230,Nos,,658
SO-DEMO-002108,Sales Order,items,CNT-018,34,Nos,Central Warehouse - ENXI,4003
SO-DEMO-002109,Sales Order,items,SVC-CYTO,789,Kg,,722
SO-DEMO-002110,Sales Order,items,SVC-JAN-002,1269,Nos,,224
SO-DEMO-002111,Sales Order,items,SVC-JAN-003,416,Nos,,592
SO-DEMO-002112,Sales Order,items,SVC-INF,1441,Kg,,651
SO-DEMO-002113,Sales Order,items,SVC-SHRP,217,Kg,,379
SO-DEMO-002114,Sales Order,items,SVC-GEN,1584,Kg,,353
SO-DEMO-002115,Sales Order,items,SVC-JAN-002,1248,Nos,,768
SO-DEMO-002115,Sales Order,items,CNT-012,38,Nos,Central Warehouse - ENXI,3725
SO-DEMO-002115,Sales Order,items,CLN-036,2,Nos,Central Warehouse - ENXI,2080509
SO-DEMO-002116,Sales Order,items,SVC-SHRP,751,Kg,,642
SO-DEMO-002116,Sales Order,items,CNT-012,29,Nos,Central Warehouse - ENXI,4220
SO-DEMO-002117,Sales Order,items,SVC-JAN-006,975,Nos,,335
SO-DEMO-002118,Sales Order,items,SVC-GEN,1609,Kg,,348
SO-DEMO-002119,Sales Order,items,SVC-PATH,795,Kg,,671
SO-DEMO-002120,Sales Order,items,SVC-JAN-005,1320,Nos,,630
SO-DEMO-002120,Sales Order,items,CNT-017,28,Nos,Central Warehouse - ENXI,4136
SO-DEMO-002121,Sales Order,items,SVC-TRN-008,64,Nos,,271
SO-DEMO-002121,Sales Order,items,CNT-017,24,Nos,Central Warehouse - ENXI,1285
SO-DEMO-002122,Sales Order,items,SVC-CYTO,1330,Kg,,337
SO-DEMO-002123,Sales Order,items,SVC-TRN-010,746,Nos,,566
SO-DEMO-002124,Sales Order,items,SVC-PATH,1950,Kg,,686
SO-DEMO-002125,Sales Order,items,SVC-JAN-006,1030,Nos,,755
SO-DEMO-002125,Sales Order,items,CNT-015,49,Nos,Central Warehouse - ENXI,2093
SO-DEMO-002126,Sales Order,items,SVC-TRN-009,154,Nos,,322
SO-DEMO-002127,Sales Order,items,SVC-JAN-005,1267,Nos,,553
SO-DEMO-002128,Sales Order,items,SVC-JAN-006,838,Nos,,783
SO-DEMO-002128,Sales Order,items,CNT-016,33,Nos,Central Warehouse - ENXI,1141
SO-DEMO-002129,Sales Order,items,SVC-JAN-002,1818,Nos,,477
SO-DEMO-002130,Sales Order,items,SVC-JAN-005,544,Nos,,603
SO-DEMO-002131,Sales Order,items,SVC-TRN-010,1301,Nos,,557
SO-DEMO-002132,Sales Order,items,SVC-JAN-001,953,Nos,,507
SO-DEMO-002132,Sales Order,items,CNT-012,35,Nos,Central Warehouse - ENXI,4800
